order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
3270131216,44043,2/10/2024 15:14,2/10/2024 15:28,14,4.44,Slightly Delayed,Traffic
2643382562,74374,7/24/2023 22:48,7/24/2023 22:48,0,1.49,On Time,
5212524996,13215,12/10/2023 22:25,12/10/2023 22:26,1,4.2,On Time,Traffic
9594095277,61215,3/10/2024 4:56,3/10/2024 4:54,-2,1.97,On Time,
8375863419,89921,8/26/2024 12:29,8/26/2024 12:44,15,1.19,Slightly Delayed,Traffic
7523880783,23850,10/13/2024 14:06,10/13/2024 14:01,-5,3.8,On Time,
9670158103,18477,3/11/2024 13:08,3/11/2024 13:10,2,1.07,On Time,Traffic
4344108631,39923,3/29/2023 11:27,3/29/2023 11:37,10,3.98,Slightly Delayed,Traffic
2237858,97945,4/2/2023 4:00,4/2/2023 4:03,3,3.86,On Time,Traffic
3217791988,30480,8/10/2023 14:06,8/10/2023 14:04,-2,2.99,On Time,
3355718103,84679,9/10/2023 22:54,9/10/2023 22:51,-3,1.81,On Time,
9590518103,39579,3/1/2024 19:32,3/1/2024 19:33,1,3.73,On Time,Traffic
6610120274,83714,7/19/2024 1:30,7/19/2024 1:31,1,0.9,On Time,Traffic
1180899898,24863,4/17/2023 3:12,4/17/2023 3:15,3,2.5,On Time,Traffic
8758992688,722,6/22/2024 17:12,6/22/2024 17:37,25,1.35,Significantly Delayed,Traffic
6965716176,48850,4/13/2023 2:32,4/13/2023 2:34,2,4.53,On Time,Traffic
5527742274,98520,12/16/2023 5:32,12/16/2023 5:27,-5,2.61,On Time,
826610039,72915,8/17/2023 14:04,8/17/2023 14:03,-1,3.04,On Time,
3303891913,49372,1/15/2024 21:43,1/15/2024 21:48,5,2.77,On Time,Traffic
2489292878,88759,10/1/2023 9:02,10/1/2023 8:57,-5,4.76,On Time,
8589851630,4917,5/28/2024 14:22,5/28/2024 14:24,2,1.23,On Time,Traffic
4598897781,7752,7/12/2023 20:54,7/12/2023 21:04,10,3.07,Slightly Delayed,Traffic
6932356214,27028,4/4/2023 5:52,4/4/2023 6:06,14,1.35,Slightly Delayed,Traffic
3499004322,21541,5/4/2023 18:23,5/4/2023 18:22,-1,2.4,On Time,
7517620171,48840,4/16/2023 18:26,4/16/2023 18:21,-5,0.54,On Time,
172987148,66833,11/3/2024 16:56,11/3/2024 17:21,25,2.52,Significantly Delayed,Traffic
8347207794,88105,8/17/2024 22:18,8/17/2024 22:21,3,1.12,On Time,Traffic
9472355181,69066,1/23/2024 6:52,1/23/2024 6:55,3,2.8,On Time,Traffic
1315064289,62602,7/27/2024 3:16,7/27/2024 3:39,23,2.35,Significantly Delayed,Traffic
9371869941,6805,10/12/2023 0:13,10/12/2023 0:13,0,4.35,On Time,
5184568404,17462,3/27/2024 13:05,3/27/2024 13:01,-4,0.93,On Time,
5891002534,79352,9/29/2023 16:16,9/29/2023 16:26,10,3.92,Slightly Delayed,Traffic
1479730711,36251,9/2/2024 10:08,9/2/2024 10:29,21,4.51,Significantly Delayed,Traffic
7651037338,62537,11/21/2023 18:52,11/21/2023 18:52,0,2.86,On Time,
8763754537,16963,10/7/2024 5:47,10/7/2024 5:44,-3,0.83,On Time,
7683813608,86476,6/6/2023 21:44,6/6/2023 21:47,3,3.63,On Time,Traffic
6722955128,18697,3/19/2023 22:05,3/19/2023 22:01,-4,3.37,On Time,
8259274680,17260,4/11/2023 6:45,4/11/2023 6:43,-2,3.76,On Time,
4620484274,25174,9/10/2024 16:05,9/10/2024 16:18,13,4.36,Slightly Delayed,Traffic
8260569466,74085,12/15/2023 4:16,12/15/2023 4:12,-4,4.84,On Time,
8498916204,89588,3/22/2024 19:44,3/22/2024 19:44,0,4.77,On Time,
3209538967,78212,5/7/2024 9:35,5/7/2024 9:39,4,3.13,On Time,Traffic
2570640420,99899,4/28/2023 10:44,4/28/2023 10:48,4,2.92,On Time,Traffic
2066843639,37046,5/25/2024 0:32,5/25/2024 0:27,-5,3.92,On Time,
7402125753,26429,11/1/2023 18:26,11/1/2023 18:36,10,4.99,Slightly Delayed,Traffic
9171089443,27400,9/10/2024 20:21,9/10/2024 20:21,0,2.95,On Time,
3272079644,98992,6/6/2023 14:43,6/6/2023 14:46,3,2.67,On Time,Traffic
438111050,24502,5/3/2024 23:56,5/3/2024 23:54,-2,1.32,On Time,
7416160835,11914,4/30/2023 11:20,4/30/2023 11:17,-3,1.33,On Time,
4075074492,29293,12/13/2023 11:18,12/13/2023 11:41,23,2.96,Significantly Delayed,Traffic
5536024334,20631,4/30/2023 16:44,4/30/2023 16:40,-4,0.83,On Time,
2013140214,10693,5/14/2024 16:30,5/14/2024 16:35,5,0.51,On Time,Traffic
1113582397,38869,12/17/2023 14:40,12/17/2023 14:42,2,3.55,On Time,Traffic
1083928258,78940,12/21/2023 19:54,12/21/2023 19:58,4,0.64,On Time,Traffic
4906957374,2235,9/16/2023 20:06,9/16/2023 20:03,-3,0.79,On Time,
1876614122,4985,8/23/2023 23:38,8/23/2023 23:35,-3,4.12,On Time,
6556180328,83805,6/3/2024 20:57,6/3/2024 20:56,-1,4.26,On Time,
7960553477,75158,2/24/2024 5:40,2/24/2024 5:35,-5,4.56,On Time,
6335972517,51928,7/8/2023 20:14,7/8/2023 20:26,12,1.39,Slightly Delayed,Traffic
6254948159,72597,10/16/2023 7:34,10/16/2023 7:34,0,4.42,On Time,
7527936057,67699,12/10/2023 14:18,12/10/2023 14:20,2,2.96,On Time,Traffic
6257851675,91732,4/23/2024 22:26,4/23/2024 22:48,22,4.45,Significantly Delayed,Traffic
6832610950,37323,9/1/2023 9:33,9/1/2023 9:57,24,1.51,Significantly Delayed,Traffic
5085005195,92179,3/5/2024 20:13,3/5/2024 20:17,4,4.3,On Time,Traffic
2177207547,63474,2/9/2024 5:01,2/9/2024 4:59,-2,1.62,On Time,
3043364543,64723,7/25/2023 10:58,7/25/2023 11:00,2,0.6,On Time,Traffic
2823404098,52689,3/3/2024 3:33,3/3/2024 3:31,-2,4.66,On Time,
646676955,90187,11/9/2023 0:55,11/9/2023 0:51,-4,3.76,On Time,
5756607486,19872,10/22/2023 5:53,10/22/2023 5:51,-2,0.99,On Time,
9373691795,89555,3/23/2024 21:31,3/23/2024 21:35,4,1.26,On Time,Traffic
2611601543,21230,7/23/2023 0:49,7/23/2023 0:59,10,3.19,Slightly Delayed,Traffic
1491360686,45751,3/21/2023 16:00,3/21/2023 16:11,11,2.67,Slightly Delayed,Traffic
1824533423,37442,5/21/2023 13:13,5/21/2023 13:16,3,2.97,On Time,Traffic
2913841018,45079,11/26/2023 4:08,11/26/2023 4:08,0,4.32,On Time,
3141803761,54528,10/9/2023 15:35,10/9/2023 15:54,19,0.73,Significantly Delayed,Traffic
6184484468,97219,10/14/2024 3:45,10/14/2024 3:46,1,4.75,On Time,Traffic
4599327740,43635,8/25/2023 15:52,8/25/2023 15:52,0,0.55,On Time,
7479207574,23426,4/3/2024 2:03,4/3/2024 2:32,29,3.74,Significantly Delayed,Traffic
2996133401,8541,4/14/2024 22:16,4/14/2024 22:14,-2,1.35,On Time,
5972410040,62822,8/11/2024 7:38,8/11/2024 7:41,3,2.11,On Time,Traffic
4007593324,36657,6/21/2024 10:23,6/21/2024 10:27,4,3.37,On Time,Traffic
3428454405,81368,8/13/2023 22:57,8/13/2023 22:56,-1,1.63,On Time,
1160646195,53869,4/24/2023 17:17,4/24/2023 17:38,21,1.48,Significantly Delayed,Traffic
4376524554,75544,3/16/2023 9:25,3/16/2023 9:30,5,1.55,On Time,Traffic
1519072771,40607,8/1/2024 4:22,8/1/2024 4:24,2,1.52,On Time,Traffic
8203685394,92523,2/23/2024 7:17,2/23/2024 7:18,1,4.11,On Time,Traffic
7906789850,16598,10/8/2024 20:35,10/8/2024 20:41,6,1.17,Slightly Delayed,Traffic
8073770046,37431,5/14/2024 3:12,5/14/2024 3:25,13,3.42,Slightly Delayed,Traffic
5190202949,98623,9/9/2023 12:49,9/9/2023 13:01,12,1.62,Slightly Delayed,Traffic
8542325207,38846,7/17/2024 17:47,7/17/2024 17:50,3,4.04,On Time,Traffic
7566730050,47294,5/14/2023 13:12,5/14/2023 13:13,1,2.52,On Time,Traffic
176509722,60612,10/16/2023 22:46,10/16/2023 22:44,-2,1.92,On Time,
1894603222,90546,10/16/2023 7:27,10/16/2023 7:30,3,3.9,On Time,Traffic
2694800415,70355,4/4/2024 7:44,4/4/2024 7:39,-5,3.85,On Time,
5879390688,87608,9/7/2023 19:48,9/7/2023 19:54,6,2.02,Slightly Delayed,Traffic
1197715978,76039,11/12/2023 7:40,11/12/2023 7:43,3,3.68,On Time,Traffic
7790696031,60613,5/12/2023 17:13,5/12/2023 17:08,-5,4.31,On Time,
2189360099,48011,8/19/2023 6:16,8/19/2023 6:13,-3,4.48,On Time,
3542041943,91300,9/6/2024 1:23,9/6/2024 1:25,2,3.35,On Time,Traffic
9202469009,39748,11/13/2023 1:31,11/13/2023 1:28,-3,3.89,On Time,
3985829990,39267,7/19/2024 1:14,7/19/2024 1:28,14,1.63,Slightly Delayed,Traffic
4341872315,20388,11/3/2023 13:19,11/3/2023 13:20,1,1.37,On Time,Traffic
4748123248,93163,8/1/2023 10:15,8/1/2023 10:14,-1,2.43,On Time,
99905061,1750,11/16/2023 20:26,11/16/2023 20:34,8,3.18,Slightly Delayed,Traffic
9118004489,57515,2/2/2024 14:45,2/2/2024 14:41,-4,2.34,On Time,
1696936610,10006,9/13/2023 23:46,9/13/2023 23:50,4,3.08,On Time,Traffic
155669553,73940,4/6/2023 14:38,4/6/2023 14:36,-2,0.77,On Time,
2885541999,97766,9/13/2023 22:27,9/13/2023 22:24,-3,0.83,On Time,
2846340681,1441,6/8/2023 6:29,6/8/2023 6:32,3,2.36,On Time,Traffic
963715332,74026,7/18/2024 22:39,7/18/2024 22:54,15,0.55,Slightly Delayed,Traffic
2807634451,10898,3/15/2024 0:36,3/15/2024 0:41,5,4.64,On Time,Traffic
3046341241,42558,10/3/2023 17:30,10/3/2023 17:26,-4,1.4,On Time,
485687952,41920,3/26/2023 19:53,3/26/2023 20:05,12,1.05,Slightly Delayed,Traffic
7660904370,82481,5/9/2024 14:29,5/9/2024 14:41,12,4.8,Slightly Delayed,Traffic
9753033954,66167,7/2/2023 1:47,7/2/2023 1:46,-1,3.49,On Time,
9509887699,83668,1/13/2024 11:19,1/13/2024 11:18,-1,1.44,On Time,
1054122071,29382,11/22/2023 8:56,11/22/2023 8:58,2,2.96,On Time,Traffic
9135272808,58954,3/1/2024 23:24,3/1/2024 23:22,-2,3.77,On Time,
597447215,56770,9/4/2024 22:25,9/4/2024 22:20,-5,3.05,On Time,
5562099656,78737,6/12/2024 2:53,6/12/2024 2:58,5,4.23,On Time,Traffic
4122736828,47529,7/2/2024 13:15,7/2/2024 13:12,-3,2.49,On Time,
7238138072,70201,8/26/2024 6:00,8/26/2024 5:55,-5,2.2,On Time,
6244736404,74025,8/19/2024 9:30,8/19/2024 9:40,10,0.66,Slightly Delayed,Traffic
1297341963,78118,7/28/2024 21:58,7/28/2024 21:56,-2,1.23,On Time,
3842442278,34292,10/27/2024 3:01,10/27/2024 2:57,-4,3.4,On Time,
9576684860,49015,4/28/2023 20:17,4/28/2023 20:25,8,3.99,Slightly Delayed,Traffic
1592757566,26609,7/17/2024 15:24,7/17/2024 15:44,20,2.61,Significantly Delayed,Traffic
5060677329,2549,3/29/2024 8:32,3/29/2024 8:47,15,3.19,Slightly Delayed,Traffic
2241930006,48832,11/5/2023 3:20,11/5/2023 3:48,28,4.78,Significantly Delayed,Traffic
3246505078,70745,8/15/2024 20:57,8/15/2024 21:17,20,4.47,Significantly Delayed,Traffic
5870152806,41777,3/23/2024 4:07,3/23/2024 4:02,-5,0.51,On Time,
8919999754,49856,12/7/2023 13:44,12/7/2023 13:44,0,4.16,On Time,
1080338783,11061,7/21/2023 22:04,7/21/2023 22:03,-1,2.6,On Time,
4641905606,94171,9/18/2024 4:24,9/18/2024 4:21,-3,3.24,On Time,
9456413999,38461,8/26/2023 23:48,8/26/2023 23:50,2,2.21,On Time,Traffic
4764056827,25547,7/19/2024 20:19,7/19/2024 20:30,11,1.87,Slightly Delayed,Traffic
5168057633,64173,7/11/2024 1:53,7/11/2024 1:50,-3,3.82,On Time,
1442559656,4000,5/10/2023 8:12,5/10/2023 8:33,21,1.3,Significantly Delayed,Traffic
6590257283,85700,10/2/2023 9:41,10/2/2023 9:43,2,3.29,On Time,Traffic
3429671763,8472,3/26/2024 20:26,3/26/2024 20:45,19,3.56,Significantly Delayed,Traffic
4750086089,57809,8/16/2023 20:15,8/16/2023 20:23,8,1.14,Slightly Delayed,Traffic
3204128006,62365,11/22/2023 13:39,11/22/2023 13:52,13,0.62,Slightly Delayed,Traffic
3171917027,41122,3/31/2024 8:34,3/31/2024 8:34,0,0.87,On Time,
8814047085,68901,4/10/2023 10:50,4/10/2023 10:45,-5,2.67,On Time,
1889723479,87163,6/24/2024 8:11,6/24/2024 8:15,4,0.52,On Time,Traffic
942025494,56953,3/2/2024 23:04,3/2/2024 23:18,14,3,Slightly Delayed,Traffic
4104444500,92907,10/13/2024 2:48,10/13/2024 2:46,-2,4.02,On Time,
7562260313,38550,3/23/2024 2:32,3/23/2024 2:34,2,4.56,On Time,Traffic
7140244766,76465,8/6/2023 14:38,8/6/2023 14:35,-3,1.81,On Time,
7967974077,1899,7/6/2024 6:12,7/6/2024 6:21,9,1.08,Slightly Delayed,Traffic
7456822422,24881,12/8/2023 17:06,12/8/2023 17:14,8,1.45,Slightly Delayed,Traffic
4813468096,13299,2/10/2024 4:10,2/10/2024 4:12,2,2.52,On Time,Traffic
8618576020,64047,1/18/2024 15:01,1/18/2024 15:02,1,4.62,On Time,Traffic
3727646442,98620,7/21/2023 16:18,7/21/2023 16:17,-1,1.11,On Time,
9208156337,83940,9/23/2024 10:27,9/23/2024 10:27,0,1.92,On Time,
8328118787,13593,5/14/2023 22:16,5/14/2023 22:21,5,1.32,On Time,Traffic
580528836,72799,10/20/2023 10:34,10/20/2023 11:03,29,0.53,Significantly Delayed,Traffic
3350662630,8459,7/3/2023 22:24,7/3/2023 22:20,-4,2.73,On Time,
6716381725,96043,5/5/2023 11:18,5/5/2023 11:32,14,3.48,Slightly Delayed,Traffic
2249567137,63769,4/6/2024 10:23,4/6/2024 10:24,1,1.4,On Time,Traffic
7484465509,58978,9/27/2024 19:34,9/27/2024 19:30,-4,2.84,On Time,
2577208156,61389,10/8/2024 7:28,10/8/2024 7:35,7,0.86,Slightly Delayed,Traffic
3321905621,26660,10/19/2024 20:13,10/19/2024 20:18,5,4.53,On Time,Traffic
6686839282,53508,7/24/2023 9:41,7/24/2023 9:50,9,3.16,Slightly Delayed,Traffic
5095558661,65564,5/6/2023 13:27,5/6/2023 13:30,3,3.7,On Time,Traffic
112658009,32553,7/11/2023 17:55,7/11/2023 17:52,-3,4.54,On Time,
1343610513,14791,7/17/2023 13:55,7/17/2023 14:03,8,1.57,Slightly Delayed,Traffic
7190610535,99603,3/22/2024 7:30,3/22/2024 7:26,-4,3.79,On Time,
5069426001,23515,1/13/2024 1:57,1/13/2024 1:58,1,4.78,On Time,Traffic
5655369002,50372,8/25/2023 10:28,8/25/2023 10:28,0,1.89,On Time,
5761530160,47945,2/23/2024 18:42,2/23/2024 18:57,15,2.31,Slightly Delayed,Traffic
4772519706,27293,3/28/2023 9:03,3/28/2023 9:02,-1,2.96,On Time,
8209051735,66797,2/13/2024 22:45,2/13/2024 22:45,0,3.48,On Time,
4870391666,82421,3/23/2024 20:42,3/23/2024 20:44,2,4.36,On Time,Traffic
7777975083,89484,6/24/2024 18:05,6/24/2024 18:34,29,2.56,Significantly Delayed,Traffic
8713948756,84056,11/16/2023 0:16,11/16/2023 0:35,19,3.45,Significantly Delayed,Traffic
6191050157,71004,5/11/2023 20:53,5/11/2023 20:58,5,2.74,On Time,Traffic
4060449266,83557,3/9/2024 0:43,3/9/2024 0:47,4,4.42,On Time,Traffic
5657605506,54862,5/30/2024 20:28,5/30/2024 20:27,-1,3.88,On Time,
8851743592,70212,2/13/2024 12:15,2/13/2024 12:11,-4,2.89,On Time,
4689717606,20091,7/5/2023 7:42,7/5/2023 7:42,0,2.84,On Time,
2860246948,42770,9/25/2024 22:29,9/25/2024 22:58,29,1.18,Significantly Delayed,Traffic
2875550803,82986,2/28/2024 14:12,2/28/2024 14:11,-1,2.92,On Time,
5340575011,3517,9/28/2023 19:12,9/28/2023 19:15,3,0.68,On Time,Traffic
7717156533,89557,4/4/2023 5:14,4/4/2023 5:18,4,4.13,On Time,Traffic
8297255359,99111,6/26/2023 16:47,6/26/2023 16:50,3,1.36,On Time,Traffic
7873234939,71249,9/10/2024 22:53,9/10/2024 22:59,6,4.38,Slightly Delayed,Traffic
3668515922,9368,8/23/2023 14:31,8/23/2023 14:45,14,1.86,Slightly Delayed,Traffic
8356690330,70661,7/15/2023 18:20,7/15/2023 18:16,-4,0.86,On Time,
3508620293,79725,8/3/2023 20:57,8/3/2023 20:57,0,1.6,On Time,
9998297778,15629,9/22/2023 17:26,9/22/2023 17:27,1,4.71,On Time,Traffic
3898421710,27328,8/31/2023 7:12,8/31/2023 7:18,6,4.58,Slightly Delayed,Traffic
3960980694,61707,6/21/2024 23:01,6/21/2024 23:12,11,1.33,Slightly Delayed,Traffic
5008395294,72163,12/22/2023 9:22,12/22/2023 9:41,19,2.33,Significantly Delayed,Traffic
3722869004,80036,7/20/2023 5:53,7/20/2023 5:55,2,4.82,On Time,Traffic
8391555591,29388,8/25/2023 7:14,8/25/2023 7:30,16,4.15,Significantly Delayed,Traffic
8063730776,37119,9/21/2024 20:15,9/21/2024 20:13,-2,2.05,On Time,
9052752169,27976,1/11/2024 1:56,1/11/2024 2:01,5,0.58,On Time,Traffic
7471416647,72270,3/29/2023 15:59,3/29/2023 16:06,7,3.97,Slightly Delayed,Traffic
848332407,41823,4/22/2024 9:11,4/22/2024 9:09,-2,2.38,On Time,
4062701987,76840,12/18/2023 4:29,12/18/2023 4:24,-5,4.44,On Time,
8723912832,80138,1/19/2024 10:00,1/19/2024 10:03,3,4.96,On Time,Traffic
9099298435,21269,2/22/2024 10:36,2/22/2024 10:35,-1,3.41,On Time,
5645691241,8455,12/10/2023 7:40,12/10/2023 7:49,9,4.73,Slightly Delayed,Traffic
8258019846,96896,1/24/2024 17:58,1/24/2024 18:02,4,3.26,On Time,Traffic
2732162016,82903,5/27/2023 10:16,5/27/2023 10:19,3,4.58,On Time,Traffic
1561902412,71022,6/8/2023 20:02,6/8/2023 20:03,1,4.92,On Time,Traffic
8979476889,43855,6/6/2023 22:45,6/6/2023 22:46,1,0.91,On Time,Traffic
8373953053,37461,10/25/2024 22:11,10/25/2024 22:26,15,3.09,Slightly Delayed,Traffic
7021309133,86023,8/6/2024 13:57,8/6/2024 14:05,8,1.59,Slightly Delayed,Traffic
3447085029,97687,4/25/2023 4:43,4/25/2023 4:46,3,1.19,On Time,Traffic
9284767341,38009,3/4/2024 14:39,3/4/2024 14:38,-1,1.41,On Time,
9770431940,70163,6/6/2024 23:20,6/6/2024 23:15,-5,3.72,On Time,
9650124390,58008,4/24/2024 15:41,4/24/2024 15:37,-4,0.56,On Time,
9826894858,52555,6/21/2024 13:12,6/21/2024 13:16,4,4.28,On Time,Traffic
4466839873,15751,12/9/2023 7:17,12/9/2023 7:20,3,2.21,On Time,Traffic
4331471900,95419,7/20/2024 9:03,7/20/2024 9:13,10,3.97,Slightly Delayed,Traffic
5777824005,9630,3/22/2023 23:19,3/22/2023 23:14,-5,2.8,On Time,
8795242622,20027,3/26/2023 4:33,3/26/2023 4:29,-4,3.8,On Time,
8561878376,59539,1/29/2024 7:41,1/29/2024 7:44,3,0.99,On Time,Traffic
2113243643,46402,12/17/2023 11:13,12/17/2023 11:13,0,2.8,On Time,
8497820340,12255,11/16/2023 18:26,11/16/2023 18:28,2,1.08,On Time,Traffic
3167184563,86629,9/7/2023 17:28,9/7/2023 17:32,4,1.15,On Time,Traffic
9997121955,27103,4/21/2024 0:19,4/21/2024 0:16,-3,2.37,On Time,
2954397481,20739,1/31/2024 11:13,1/31/2024 11:15,2,2.94,On Time,Traffic
8125884987,31296,5/3/2024 1:10,5/3/2024 1:13,3,2.74,On Time,Traffic
3765873352,8612,10/16/2024 16:09,10/16/2024 16:13,4,2.25,On Time,Traffic
7733310993,31410,3/31/2023 9:57,3/31/2023 10:09,12,4.55,Slightly Delayed,Traffic
738093341,92844,3/17/2024 6:57,3/17/2024 7:27,30,4.73,Significantly Delayed,Traffic
1837574319,63956,6/19/2024 6:34,6/19/2024 6:52,18,1.22,Significantly Delayed,Traffic
2468420564,10759,6/30/2023 16:18,6/30/2023 16:46,28,2.91,Significantly Delayed,Traffic
5368005763,37844,7/30/2024 5:56,7/30/2024 5:51,-5,4.25,On Time,
3823949592,28356,4/13/2023 23:21,4/13/2023 23:16,-5,1.48,On Time,
6298008063,6083,7/19/2023 6:15,7/19/2023 6:22,7,3.69,Slightly Delayed,Traffic
2499190829,38976,10/31/2023 10:56,10/31/2023 10:58,2,1.74,On Time,Traffic
491116137,46516,1/19/2024 8:24,1/19/2024 8:31,7,3.48,Slightly Delayed,Traffic
2206269404,3395,5/16/2024 23:41,5/16/2024 23:38,-3,0.63,On Time,
1330806043,67773,4/3/2024 10:32,4/3/2024 10:39,7,0.7,Slightly Delayed,Traffic
6770858376,40291,1/11/2024 5:17,1/11/2024 5:37,20,1.3,Significantly Delayed,Traffic
4466716432,5951,6/9/2023 18:06,6/9/2023 18:07,1,3.47,On Time,Traffic
8292554686,678,3/27/2024 15:35,3/27/2024 15:41,6,1.94,Slightly Delayed,Traffic
4204069161,28632,8/16/2023 17:50,8/16/2023 17:48,-2,1.36,On Time,
2163079658,81489,12/28/2023 16:51,12/28/2023 16:53,2,1.77,On Time,Traffic
6971561757,23787,12/15/2023 19:19,12/15/2023 19:42,23,0.61,Significantly Delayed,Traffic
7965253060,3496,2/13/2024 10:22,2/13/2024 10:31,9,3.58,Slightly Delayed,Traffic
8939040193,46879,9/17/2024 13:16,9/17/2024 13:28,12,3.57,Slightly Delayed,Traffic
8322028211,20488,11/4/2023 17:14,11/4/2023 17:15,1,3.61,On Time,Traffic
6865922682,98320,6/16/2024 13:54,6/16/2024 13:50,-4,1.34,On Time,
5912729079,56995,8/10/2024 1:34,8/10/2024 1:49,15,1.04,Slightly Delayed,Traffic
8764776130,25706,12/14/2023 13:33,12/14/2023 13:36,3,4.54,On Time,Traffic
7769965629,89124,4/21/2023 17:02,4/21/2023 17:07,5,1.18,On Time,Traffic
2166463032,57294,10/30/2023 21:38,10/30/2023 21:40,2,4.57,On Time,Traffic
7035343259,71409,7/11/2024 8:46,7/11/2024 8:45,-1,3.24,On Time,
8914775994,30298,2/13/2024 23:47,2/13/2024 23:45,-2,2.16,On Time,
7565647347,1739,10/24/2024 1:31,10/24/2024 1:26,-5,0.84,On Time,
6172215120,283,6/3/2024 7:42,6/3/2024 7:44,2,1.34,On Time,Traffic
4043585691,8666,2/21/2024 22:54,2/21/2024 23:00,6,3.27,Slightly Delayed,Traffic
3735186180,55800,3/16/2024 15:46,3/16/2024 15:48,2,4.49,On Time,Traffic
5281459433,56847,10/10/2024 6:58,10/10/2024 7:10,12,4.07,Slightly Delayed,Traffic
424087401,59842,4/19/2024 10:53,4/19/2024 10:50,-3,4.06,On Time,
884327245,68768,9/25/2023 0:29,9/25/2023 0:35,6,3.13,Slightly Delayed,Traffic
6318008970,1399,5/11/2024 19:20,5/11/2024 19:23,3,3.66,On Time,Traffic
3792751421,8803,8/11/2024 20:27,8/11/2024 20:22,-5,1.97,On Time,
5471255539,90665,5/31/2023 10:24,5/31/2023 10:19,-5,4.24,On Time,
9917290378,39311,1/5/2024 13:14,1/5/2024 13:34,20,1.27,Significantly Delayed,Traffic
208989475,2365,3/16/2023 11:50,3/16/2023 11:48,-2,0.99,On Time,
7672827556,25541,7/1/2023 2:03,7/1/2023 2:02,-1,4.5,On Time,
3792912325,82865,6/3/2024 20:07,6/3/2024 20:04,-3,4.69,On Time,
2478533601,79023,11/1/2024 14:39,11/1/2024 14:46,7,2.11,Slightly Delayed,Traffic
2255745327,96569,5/1/2023 3:29,5/1/2023 3:25,-4,0.6,On Time,
8612261848,33962,6/18/2024 20:12,6/18/2024 20:08,-4,1.18,On Time,
6949810049,68356,9/25/2023 13:36,9/25/2023 13:35,-1,4.59,On Time,
2399456941,95044,10/16/2024 7:04,10/16/2024 7:11,7,1.88,Slightly Delayed,Traffic
6292969164,60860,7/9/2024 7:21,7/9/2024 7:34,13,4.22,Slightly Delayed,Traffic
2929485756,98387,10/13/2024 0:57,10/13/2024 1:24,27,2.46,Significantly Delayed,Traffic
8757869416,89940,5/3/2024 4:05,5/3/2024 4:05,0,0.84,On Time,
2653966619,20322,7/12/2024 17:19,7/12/2024 17:15,-4,3.9,On Time,
336103625,53527,5/16/2024 19:22,5/16/2024 19:23,1,4.58,On Time,Traffic
3727289407,96404,6/17/2024 12:31,6/17/2024 12:28,-3,2.24,On Time,
701250513,12426,9/3/2024 19:10,9/3/2024 19:11,1,4.12,On Time,Traffic
101816977,74586,2/20/2024 6:37,2/20/2024 6:41,4,1.45,On Time,Traffic
7838223552,32488,12/7/2023 13:46,12/7/2023 13:45,-1,4.95,On Time,
4123140013,7581,11/3/2024 1:48,11/3/2024 1:44,-4,2.59,On Time,
9821008306,9712,4/5/2023 15:52,4/5/2023 15:48,-4,0.74,On Time,
5414882934,39970,12/28/2023 21:19,12/28/2023 21:18,-1,2.98,On Time,
9257313140,71919,6/16/2024 14:29,6/16/2024 14:46,17,1.34,Significantly Delayed,Traffic
3857021231,8994,9/28/2023 20:06,9/28/2023 20:08,2,3.89,On Time,Traffic
1606381345,84799,3/22/2023 12:56,3/22/2023 12:51,-5,1.32,On Time,
239830094,64707,8/17/2023 9:17,8/17/2023 9:15,-2,4.5,On Time,
580582858,23439,9/11/2023 17:58,9/11/2023 17:57,-1,4.39,On Time,
4191340899,84191,5/26/2023 1:44,5/26/2023 1:44,0,2.05,On Time,
1013630716,36890,5/19/2024 6:39,5/19/2024 6:57,18,2.58,Significantly Delayed,Traffic
8220017366,69432,5/28/2023 8:46,5/28/2023 9:04,18,2.59,Significantly Delayed,Traffic
4353485612,67044,8/31/2024 13:25,8/31/2024 13:34,9,1.22,Slightly Delayed,Traffic
8682172393,60531,10/15/2024 2:37,10/15/2024 2:42,5,0.99,On Time,Traffic
4085089017,73060,6/11/2024 22:42,6/11/2024 22:49,7,0.95,Slightly Delayed,Traffic
1287686307,72260,1/18/2024 18:09,1/18/2024 18:31,22,3.84,Significantly Delayed,Traffic
4425450216,11470,6/11/2023 17:53,6/11/2023 17:49,-4,2.32,On Time,
7799346570,6267,10/4/2023 0:07,10/4/2023 0:02,-5,4.86,On Time,
5917975686,95635,6/4/2024 21:25,6/4/2024 21:26,1,2.29,On Time,Traffic
9588500388,25906,7/5/2024 10:16,7/5/2024 10:30,14,2.55,Slightly Delayed,Traffic
3963207709,75698,1/4/2024 20:37,1/4/2024 21:01,24,3.13,Significantly Delayed,Traffic
2217466286,55729,4/8/2023 13:27,4/8/2023 13:50,23,2.22,Significantly Delayed,Traffic
7130088913,27018,6/29/2023 14:35,6/29/2023 14:38,3,3.43,On Time,Traffic
9064682961,74646,7/4/2024 13:31,7/4/2024 13:30,-1,3.91,On Time,
6060156146,43137,5/25/2023 19:10,5/25/2023 19:25,15,3.34,Slightly Delayed,Traffic
3106610673,39962,6/10/2024 18:08,6/10/2024 18:16,8,4.04,Slightly Delayed,Traffic
442408751,31883,10/19/2023 17:42,10/19/2023 17:43,1,3.45,On Time,Traffic
